60810001131292801500121523910000004231211211&3000001121013720         41 4331523
608S70201640416040950000127050005000500050008715765000764373510006905        127
608T702011001471012225010521425111505050 0409                                127
6081702114521784100021112160343750012221115001550513121005716         92 4124326
60827021&0000000000000000-0000-000000-9-- 0000000000000000000000000          300
60837021111123001110031639545500000000000000000000                            26
6084702150000000000000000000000000000000000500005000000880000                 26
60857021500000000000000000000000000000000000000000000000000000000             26
60867021500005000000000000000                                                 26
6087702153000003000010000000000000000000055                                   26
6089702110230005000000000000005150002300315003244110019002250001976520533     26
608A7021000000011000000055555551150000050000050000050025052-5000250000201125  26
608B70211000171155050000055005000003437150                                    26
608N702150000250530002505101501150000050000500000050000050000000150500000555  26
608S70219-----0000000000000000000000000090-00000--90-00000-----000005        300
608T70211-00000-0-000000000000000000-0-- -000                                300
6081702214521784100021152165000000011221215001000003121005716         22 4114226
60827022&0000000000000000-0000-000000-9-- 0000000000000000000000000          300
60837022111300001110075200303020340050000005000000                            26
6084702250000000000000000000000000000000000500005000000880000                 26
60857022500000000000000000000000000000000000000000000000000000000             26
60867022500003026130000000000                                                 26
6087702253000002002510000010000000000000155                                   26
6089702210150005000000000000005150001500215001643110010001250001336520422     26
608A702200000001100000005555555115000005000005000005000905155000090000100624  26
608B70225000001250050000050005000000000809                                    26
608N702250000065530000905101500450000050000500000050000050000000150500000555  26
608S70229-----0000000000000000000000000090-00000--90-00000-----000005        300
608T70221-00000-0-000000000000000000-0-- -000                                300
60817023154066632000311114203493507511112250022505142210-5916         92 3625527
60827023000000000000000001008010000201104 0700090000000008030692041          127
60837023311100003000023900305500000000000000000000                            27
6084702350000000000000000000000000000000000500005000000880000                 27
6085702313500050000000151745000050000500050000174101162-----01742             27
60867023500005000000000000000                                                 27
6087702357000007000010000000000000200000155                                   27
608970231044400500000000000000515000444051500608512-000002450003832540677     27
608A7023122200-0000000005155555135002565000005000005000085255000264200100625  27
608B70231-00001155050000055005000003493-50                                    27
608N702350007068570072645666515950700050000500000050000050000099256507000555  27
608S70231640413017450000500050001174500050008090765000697562410007475        128
608T702311-00001011115128510000000005055 0174                                128
6081702415406664100031111420349250022111215001550514221005916         92 3125428
60827024&0000000000000000-0000-000000-9-- 0000000000000000000000000          300
60837024111100001310029900905500000000000000000000                            28
6084702411115128510000000000000000000010200500005000000111455                 28
60857024500000000000000000000000000000000000000000000000000000000             28
60867024500005000000000000000                                                 28
6087702455000005000010000000000000000000255                                   28
608970241032000500000000000000515000320041500507511-000002350002693530655     28
608A7024111215-0000000005155555115000435000005000005003005255000343100201126  28
608B70241-0000115-05000005-005000003492-50                                    28
608N702450001598550017985363505050000051455500000050000050000091250501455555  28
608S70249-----0000000000000000000000000090-00000--90-00000-----000005        300
608T70241-00000-0-000000000000000000-0-- -000                                300
6081702515406664100031151425000000012111215001000004221005916         22 3115128
60827025&0000000000000000-0000-000000-9-- 0000000000000000000000000          300
60837025111400009334129900123020450050000005000000                            28
6084702550000000000000000000000000000000000139525000000110000                 28
60857025500000000000000000000000000000000000000000000000000000000             28
60867025500003-00000000000000                                                 28
6087702553000001000020000000000000000000055                                   28
6089702510045005000000000000005150000450115000000010000001050000450510211     28
608A702500000006500000005555555115000005000005000005001405155000140000103135  28
608B70251-00001150050000050005000000000-09                                    28
608N702550000140530001405102503150000050000500000050000050000000150500000555  28
608S70259-----0000000000000000000000000090-00000--90-00000-----000005        300
608T70251-00000-0-000000000000000000-0-- -000                                300
6081702614005743101011112470099550523112121325525515421018716         93 2316327
60827026153000010044500005000010000400106 0600090000000000030600040          127
60837026515653119410046567125500000000000000000000                            27
6084702650000000000000000000000000000000000500005000000610000                 27
60857026500000000000000000000000000000000000000000000000000000000             27
60867026500001015000000030000                                                 27
6087702657000005000020000003000022000000155                                   27
6089702610268905000000000000025150002929325000000150022221350002929530555     27
608A702600000001100000005555555115000005000005000005000105115000010000100114  27
608B70261000921155050000055005000000995250                                    27
608N7026500059885700601056875204506000500005000000500000500000&0156506000555  27
608S70261433650000000000000000000000000050004489515000444352710000105        128
608T702611002361050000000000000000005033 0000                                128
6081702714005744201011152475000000061222115001000004221008716         23 2705228
60827027&0000000000000000-0000-000000-9-- 0000000000000000000000000          300
60837027535300009000075900305-00000050000001171185                            28
6084702750000000000000000000000000000000000500005000000880000                 28
60857027500000000000000000000000000000000000000000000000000000000             28
60867027100065000000000000000                                                 28
6087702752200152000020000003000018000000155                                   28
6089702710156005000000000000005150001560215000461120013002250001514520422     28
608A702700000001100000005555555505000005000005000005000005005000000000000003  28
608B70271001441150050000050005000000000309                                    28
608N70275-000039520000005010500&5000005000050000005000005000000&150500000555  28
608S70279-----0000000000000000000000000090-00000--90-00000-----000005        300
608T70271-00000-0-000000000000000000-0-- -000                                300
6081702813805543101021110690096650741111435003125514221009016         93 2615566
60827028000000000000000005000040045000545 0000000000000000000000000          166
60837028316311009400022000541010600000000000000000                            66
6084702850000000000000000000000000000000000500005000000120000                 66
6085702814500015000279500005000050000500050000279101253-----02793             66
60867028100901067900006000000                                                 66
6087702852&04508000080000000000000300000355                                   66
6089702810489105000000000000005150004891515005745130072075650004317550688     66
608A7028122221-0000000005555555135000005000005000005000455135000045000100114  66
608B70281001201155050000055005000000966350                                    66
608N70285-000620520000455110500&5000005000050000005000005000000&250500000555  66
608S70281341514027950000127950005000500050008891765000778072510000455        168
608T702811002041050000000000000000003155 0279                                168
6081702913805544101021150695000000011221311142000005421009016         23 2906566
60827029&0000000000000000-0000-000000-9-- 0000000000000000000000000          300
60837029132200001310046459545500000050000005000000                            66
6084702950000000000000000000000000000000000500001129002000000                 66
60857029500000000000000000000000000000000000000000000000000000000             66
60867029500005000000000000000                                                 66
6087702952201006000510000010000000000075155                                   66
6089702910400005000000000000005150004000515005375120030001450003463540666     66
608A7029122426-0000000005555555505000005000005000005000005005000000000000003  66
608B70291000841150050000050005000000000209                                    66
608N70295-000030520000755110500&5000005000050000005000005000000&250500000555  66
608S70299-----0000000000000000000000000090-00000--90-00000-----000005        300
608T70291-00000-0-000000000000000000-0-- -000                                300
6081703019656603100022110510137810742111131275225515121006116         92 5516426
60827030157000010025500005000040025000526 0000000000000000000000000          126
60837030536800009410049900225500000000000000000000                            26
6084703050000000000000000000000000000000000500005000000880000                 26
60857030500000000000000000000000000000000000000000000000000000000             26
60867030500005000000000000000                                                 26
6087703053000005000050000000000000000000055                                   26
608970301032760500000000000000515000327641500000015-000003450003276540656     26
608A7030111500-0000000005155555505000855000005000005000005135000085100000314  26
608B70301000641155050000055005000001378250                                    26
608N703050000085530000855101500350000050000500000050000050000000250500000555  26
608S70301342650000000000000000000000000050006521655000600362610000855        127
608T703011003141011224813521026500001150 0000                                127
6081703119656604100021151725000000011111115001000004221006116         22 5105426
60827031&0000000000000000-0000-000000-9-- 0000000000000000000000000          300
60837031111300005300021800305500000050000005000000                            26
6084703111224813525102650000000045000000000500001127001000880                 26
60857031500000000000000000000000000000000000000000000000000000000             26
60867031500003035005-00000000                                                 26
6087703154000005000020000000000000800000055                                   26
6089703110324505000000000000005150003245415005185110003001150002727530655     26
608A703111--0010000000005555555505000005000005000005000005005000000000000003  26
608B70311002501150050000050005000000000409                                    26
608N70315000088054000880527250275000005088050000005000005000000-250500880555  26
608S70319-----0000000000000000000000000090-00000--90-00000-----000005        300
608T70311-00000-0-000000000000000000-0-- -000                                300
6081703213104743201031112390300710742111325002525104121003716         91 2645627
60827032417024000240500005000010000305104 1550050325000325061225063          127
60837032111411009410076552305500000000000000000000                            27
6084703211224713500000000000000000000000000500005000000110755                 27
6085703218500050000000500001075050000500050000750101604-----07506             27
60867032500005000000000000000                                                 27
6087703258000009000020000000000000700000655                                   27
6089703210635005000000200045005150006800625011346120062002650005666560799     27
608A7032111500-0000000005155515115002145000005001255013005455001639201402438  27
608B70321004001155050000055005000003007450                                    27
608N7032500144845801789457875213515500507555000000500000500000&0357516255555  27
608S70321640418075010750500050005000500050010519865000890773450031065        128
608T703211004901011224713500000000005055 0750                                128
6081703313104744101031112390300810012221315001550513121003716         91 2144328
60827033&0000000000000000-0000-000000-9-- 0000000000000000000000000          300
6083703333000000111002651&545500000000000000000000                            28
6084703350000000000000000000000000000000000500005000000880000                 28
60857033500000000000000000000000000000000000000000000000000000000             28
60867033500005000000000000000                                                 28
6087703355000004000010000000000000000000055                                   28
6089703310241705000000010001205150002429315003544110020002350002075530543     28
608A703300000001200000005155555115000435000005000005012005455001243100405148  28
608B70331000451155050000055005000003008150                                    28
608N703350001243550012435303505150000050000500000050000050000000150500000555  28
608S70339-----0000000000000000000000000090-00000--90-00000-----000005        300
608T70331-00000-0-000000000000000000-0-- -000                                300
6081703413104744101031152395000000012221315001000003121003716         21 2124228
60827034&0000000000000000-0000-000000-9-- 0000000000000000000000000          300
60837034111400001110076500545500000050000005000000                            28
6084703450000000000000000000000000000000000500005000000140000                 28
60857034500000000000000000000000000000000000000000000000000000000             28
60867034500005000000000000000                                                 28
6087703453000002000010000000000000000000055                                   28
6089703410129005000000000000005150001290215001243110000001050001166520422     28
608A703400000001100000005155555115000645000005000005001605215000224100101725  28
608B70341000451150050000050005000000000109                                    28
608N703450000224530002245101501750000050000500000050000050000000150500000555  28
608S70349-----0000000000000000000000000090-00000--90-00000-----000005        300
608T70341-00000-0-000000000000000000-0-- -000                                300
608170351161261310221111068003875074122111127322250&&00000816         92 1917229
60827035358000030165500005000010000500105 1400090000000000061400070          129
60837035555461003300022018305500000000000000000000                            29
6084703550000000000000000000000000000000000500005000000880000                 29
60857035165000150002165000010225500005000500004411018834----04414             29
60867035500005000000000000000                                                 29
6087703558000003000090000000000000500000155                                   29
6089703550000005000000200040045150001933215000000030022804350001933520033     29
608A703500000001200000005155555115000855000005000005000305155000115100100625  29
608B70351001441155050000055005000000387350                                    29
608N7035500139275801411557895720514000500005000000500000500000&0157514000555  29
608S70351332516044110225121650005000500050006449645000614962610001175        130
608T703511001441012315110521950107505054 0441                                130
6081703611612614102211150685000000012111115001000000121000816         22 1107132
60827036&0000000000000000-0000-000000-9-- 0000000000000000000000000          300
60837036111300001130045700305500000050000005000000                            32
6084703611224112521030020030--5110000000000500005000000110185                 32
60857036500000000000000000000000000000000000000000000000000000000             32
60867036500005000000000000000                                                 32
6087703653&01501000010000005000030300100155                                   32
6089703610080005000000000000005150000800115000241110000001050000776510311     32
608A703600000004300000005555555505000005000005000005000005005000000000000003  32
608B70365000001250050000050005000000000809                                    32
608N7036500001055300028551815013500000501855000000500000500000&0150500185555  32
608S70369-----0000000000000000000000000090-00000--90-00000-----000005        300
608T70361-00000-0-000000000000000000-0-- -000                                300
6081703711612614102231150685000000212221415001000003121000816         22 1914432
60827037&0000000000000000-0000-000000-9-- 0000000000000000000000000          300
608370371111000095&0055655545111490050000005000000                            32
6084703711115110521195010750505031028300000500005000000111515                 32
60857037500000000000000000000000000000000000000000000000000000000             32
60867037500005000000000000000                                                 32
6087703755000006001520000010000000800000255                                   32
608970371027150500000000000004515000371641500276412-000001550003440540566     32
608A7037322242-0000000005555515505000005000005000025000005115000002001000113  32
608B70375000001250050000050005000000000809                                    32
608N7037500012195500151753825033500000515155000000500000500000&0250501515555  32
608S70379-----0000000000000000000000000090-00000--90-00000-----000005        300
608T70371-00000-0-000000000000000000-0-- -000                                300
6081703815151703100011210900040050631111125002250508880004316         91 5258226
60827038&0000000000000000-0000-000000-9-- 0000000000000000000000000          526
60837038585500008000075200308000000000000000000000                            26
6084703811223612380000000000000000000000000500005000000110100                 26
6085703816500050000000500005000050000510010200412500006-----03924             26
60867038500005000000000000000                                                 26
6087703859000002000000000000000000400000055                                   26
608970385000004800000002002380515000159321500051212003300545000154252&022     26
608A70380000000--00000005555555115000005000005000005045005515004500000528289  26
608B70381000351110150340050005000000400112                                    26
608N70385003000059030000586&5&0052200050100500000050000050340085157525500555  26
608S70381530316041250000500050005000500050003186445000295132360075005        127
608T703811000651012314912490000000005028 0392                                127
6081703915151704300011251745000000031111115001000008880004316         21 5158226
60827039&0000000000000000-0000-000000-9-- 0000000000000000000000000          526
60837039-8556100800004660054800000005000000-000000                            26
6084703911114912490000000000000000000000000500005000000140000                 26
60857039500000000000000000000000000000000000000000000000000000000             26
60867039500005000000000000000                                                 26
6087703956000002000000000000000000000500055                                   26
608970395000004800000002002380515000159321500184311003000545000140952&022     26
608A70390000000--00000005555555115000005000005000005030005535003000000518879  26
608B70391000301110150074050005000000000109                                    26
608N703950004240560042405527526650000050000500000050000050074017150500740555  26
608S70399-----0000000000000000000000000090-00000--90-00000-----000005        300
608T70391-00000-0-000000000000000000-0-- -000                                300
6081704013037573100021111340079350761111225002550509-00028820         93 4600163
60827040000000000000000005000010000700107 0160090000000000010160020          163
60837040111600003000046564305500000000000000000000                            63
6084704050000000000000000000000000000000000500005000000880000                 63
60857040500000000000000000000000000000000000000000000000000000000             63
60867040500005000000000000000                                                 63
6087704055300131000010000000000000000000155                                   63
608970405000000500000000000003515000059011500000014-000002150000590510011     63
608A704000000009900000005555555505000005000005000005000005005000000000000003  63
608B70405000005755050000055005000000793050                                    63
608N7040500015875500160053875269501600500005000000500000500000&0153501600555  63
608S70401343716039310094500050001260500050003170405000317041900000005        165
608T70401500000501122371353000000000&228 0393                                165
60817041130375741000211513450000005211112213&5000005125018820         23 4306366
60827041&0000000000000000-0000-000000-9-- 0000000000000000000000000          300
60837041555400001180046559125500000050000005000000                            66
608470411122371353000000000000000000000000050000&200401000150                 66
608570411650005000000015260100945000052005000039310152247---03934             66
60867041500005000000000000000                                                 66
6087704152&00124000050000000000000400000155                                   66
608970411025800500000000000000515000258032500000015-000003350002580530544     66
608A704100000001200000005555555505000005000005000005000005005000000000000003  66
608B70415000005750050000050005000000000009                                    66
608N70415-000014520001505110500&5000005015050000005000005000000&150500150555  66
608S70419-----0000000000000000000000000090-00000--90-00000-----000005        300
608T70411-00000-0-000000000000000000-0-- -000                                300
6081704214013543101031112470308210532112621274520505421018520         93 2406466
60827042511034000340100525000010000504105 0350040170050175220174826          166
60837042516111001110046564125500000000000000000000                            66
6084704211224810510000000000000000000050000500005000000880905                 66
6085704214500050000000500001028450000500050000284100574-----02843             66
60867042500005000000000000000                                                 66
6087704255901036000010000000000000300000455                                   66
608970421035100500000000000000515000351042500171314-000002250003339540666     66
608A704211220010000000005555555505000005000005000005000005005000000000000003  66
608B70421000821155050000055005000003082250                                    66
608N7042500024935500440555835071503500509055000000500000500000&0255504405555  66
608S70421532514028410284500050005000500050005810645000544862600000005        168
608T704211001601012225010521941500005044 0284                                168
6081704314013544301021152475000001012112215001000005121018520         23 2106366
60827043&0000000000000000-0000-000000-9-- 0000000000000000000000000          300
60837043330000001110023400121090500050000005000000                            66
6084704311225010524194150000000041100000000500005000000131275                 66
60857043500000000000000000000000000000000000000000000000000000000             66
60867043500001-00060000000000                                                 66
6087704353500983000010000000000000900000455                                   66
6089704310200005000000000000025150002300315001913120019002250002109530533     66
608A704300000001200000005555555505000005000005000005000005005000000000000003  66
608B70431000781150050000050005000000000209                                    66
608N7043500001775300127553815008500000512755000000500000500000&0150501275555  66
608S70439-----0000000000000000000000000090-00000--90-00000-----000005        300
608T70431-00000-0-000000000000000000-0-- -000                                300
6081704418910453100031150465000001061111211182000009400007420         23 3960351
6082704435400003010050000500001000010&105 -0000&000000-0000--0000-&          151
60837044355700003380075200545500000000000000000000                            51
6084704450000000000000000000000000000000000500003210006000000                 51
60857044500000000000000000000000000000000000000000000000000000000             51
60867044500005000000000000000                                                 51
6087704418000004000090000000000000000000055                                   51
6089704410150605000000220054225150002486315001413120031764450002345530444     51
608A704400000001100000005155515115005125000005001505080005655008662301634890  51
608B70445000005750050000050005000000000009                                    51
608N704410018329180183291749173710966750000500000050000050000053116109667511  51
608S70441432550000000000000000000000000050005059645000480652560086625        153
608T704415000005050000000000000000003244 0000                                153
6081704518910454100032110460-0005063212122112355051--21007420         93 330-366
60827045&0000000000000000-0000-000000-9-- 0000000000000000000000000          300
60837045536200003000046459545500000050000005000000                            66
6084704550000000000000000000000000000000000500005000000880000                 66
60857045500000000000000000000000000000000000000000000000000000000             66
60867045500005000000000000000                                                 66
6087704552000004001650000013100197000000255                                   66
608970451025730500000000000000515000257331500112313-000003350002461530544     66
608A704500000001100000005555555505000005000005000005000005005000000000000003  66
608B70455000005755050000055005000001085050                                    66
608N70455-000213520000005010500&5000005000050000005000005000000&150500000555  66
608S70459-----0000000000000000000000000090-00000--90-00000-----000005        300
608T70451-00000-0-000000000000000000-0-- -000                                300
6081704613311643100032110980373650751121425002550516121003920         91 2617627
60827046000000000000000005000040040000547 0000000000000000000000000          127
60837046330000003000075251305500000000000000000000                            27
6084704611223731500000000000000000000000000500005000000150150                 27
60857046500000000000000000000000000000000000000000000000000000000             27
60867046500005000000000000000                                                 27
6087704653000008000050000000000000000000055                                   27
608970461040000500000000000004515000500062500528512-000003-50004472550688     27
608A7046111500-0000000005555555165000005000005000005001755155000175000100415  27
608B70461002001155050000055005000003736450                                    27
608N704650000325530003255141500750000050150500000050000050000046350500150555  27
608S70461343750000000000000000000000000050009800755000893472710001855        128
608T704611003001012224922521800207005055 0000                                128
60817047133116441000321509850000005221211213&5000004221013920         21 2315528
60827047&0000000000000000-0000-000000-9-- 0000000000000000000000000          300
60837047111322005530022116305500000050000005000000                            28
6084704711224922525180020700424731093600000500005000000231285                 28
60857047500000000000000000000000000000000000000000000000000000000             28
60867047500005000000000000000                                                 28
6087704753000008007520000011000110800000455                                   28
608970471048000500000000000000515000480051500288415-000002550004512550688     28
608A7047122100-0000000005555555115000005000005000005000105155000010000100114  28
608B70471001001150050000050005000000000309                                    28
608N7047500001745300129553815004500000512855000000500000500000&0250501285555  28
608S70479-----0000000000000000000000000090-00000--90-00000-----000005        300
608T70471-00000-0-000000000000000000-0-- -000                                300
6081704813222663100031111290022550741111521183120514221003820         91 3545527
60827048671030040600500005000010000504105 1050040120000120050930052          127
60837048330000009000045700305500000000000000000000                            27
6084704811224123490000000000000000000000000500005000000880235                 27
60857048500000000000000000000000000000000000000000000000000000000             27
60867048500005000000000000000                                                 27
6087704858000007000020000000000000000000455                                   27
608970481042000500000090-000005150004100515002814140038002450003819540677     27
608A704811--00-0000000005155515115004275000005000255014505455001902201404648  27
608B70481001701155050000055005000000225350                                    27
608N704850011437580126375767527951050050235500000050000050000094257510735555  27
608S70481341550000000000000000000000000050005526645000509162550020125        128
608T704811001701012224713520900500005044 0000                                128
6081704913222664100031151295000000013111215001000001121013820         21 3111228
60827049&0000000000000000-0000-000000-9-- 0000000000000000000000000          300
6083704911120000111006--00125500000050000005000000                            28
6084704911224713522090050000000041012000000500005000000110755                 28
60857049500000000000000000000000000000000000000000000000000000000             28
60867049500001009500000300000                                                 28
6087704954000002000010000005000200700000255                                   28
6089704910142605000000000000005150001426215001543110012002250001272520422     28
608A704900000001100000005155555115000855000005000005000255155000110100100825  28
608B70495000001250050000055005000000000809                                    28
608N7049500005455400086552825038500000507555000000500000500000&0150500755555  28
608S70499-----0000000000000000000000000090-00000--90-00000-----000005        300
608T70491-00000-0-000000000000000000-0-- -000                                300
608170501-210613101232111440203010741121221183550514125021616         91 1555429
60827050000000000000000005000010000200104 1000090000000000051000060          129
60837050555753005330022120305500000000000000000000                            29
6084705011115023500000000000000000000000000500005000000311275                 29
60857050500000000000000000000000000000000000000000000000000000000             29
60867050500005000000000000000                                                 29
6087705058000006000090000000000000000000055                                   29
608970501038000500000000000000515000380042500295413-000004550003505540666     29
608A7050122122-0000000005155555115011105000005000005011005555002210400405849  29
608B70501001001155050000055005000002030350                                    29
608N705050013485580134855768535551000051275500000050000050000084257511275555  29
608S70501331450000000000000000000000000050005720655000521662450024031        130
608T705011001301011115023--0000000005044 0000                                130
608170511-210614101241151445000000013111315001000003121011616         21 1114232
60827051&0000000000000000-0000-000000-9-- 0000000000000000000000000          300
6083705111120000111004--00905500000050000005000000                            32
6084705150000000000000000000000000000000000500005000000990000                 32
60857051500000000000000000000000000000000000000000000000000000000             32
60867051500005000000000000000                                                 32
6087705113000003000010000000000000000000055                                   32
608970511017200500000000000002515000192021500209411-000002250001711520433     32
608A705100000002100000001155555501001935000005000005000001151000193100001025  32
608B70511000301150050000050005000000000109                                    32
608N705110000193130001931101101050000050000500000050000050000000150100000515  32
608S70519-----0000000000000000000000000090-00000--90-00000-----000005        300
608T70511-00000-0-000000000000000000-0-- -000                                300
6081705213226663100021111290019910742111121173550514221003816         91 3505427
60827052000000000000000005000040025000525 0000000000000000000000000          127
60837052515311003000021859905500000000000000000000                            27
6084705250000000000000000000000000000000000500005000000990000                 27
60857052500000000000000000000000000000000000000000000000000000000             27
60867052500005000000000000000                                                 27
6087705250000005000070000000000000000000055                                   27
6089705210300005000000000000005150003000415001973130038004450002803530655     27
608A7052224600-0000000005555555505000005000005000005000005005000000000000003  27
608B70521001801155050000055005000000199350                                    27
608N70525000000050000000501050005000005000050000005000005000000&250500000555  27
608S70521641550000000000000000000000000050006750655000607563510000125        128
608T705211001801050000000000000000005055 0000                                128
6081705313226664100021151295000000012221115001000003121003816         21 3114228
60827053&0000000000000000-0000-000000-9-- 0000000000000000000000000          300
60837053111122001110046400305500000050000005000000                            28
6084705350000000000000000000000000000000000500005000000300000                 28
60857053500000000000000000000000000000000000000000000000000000000             28
60867053500005000000000000000                                                 28
6087705353000002000010000000000000000000055                                   28
6089705310160005000000000000005150001600215001843110001001150001416520422     28
608A705300000002100000005555555115000005000005000005000125155000012000100114  28
608B70535000005750050000050005000000000009                                    28
608N705350000012530000125101500150000050000500000050000050000000150500000555  28
608S70539-----0000000000000000000000000090-00000--90-00000-----000005        300
608T70531-00000-0-000000000000000000-0-- -000                                300
6081705413226664100031151295000000012111515001000005121013816         21 3106328
60827054&0000000000000000-0000-000000-9-- 0000000000000000000000000          300
60837054111200001110090000305500000050000005000000                            28
6084705450000000000000000000000000000000000500003--0008000000                 28
60857054500000000000000000000000000000000000000000000000000000000             28
60867054500005000000000000000                                                 28
6087705450000003000010000000000000000000055                                   28
6089705410195005000000000000025150002150315002944110015001250001856520433     28
608A705400000001100000005555555505000005000005000005000005005000000000000003  28
608B70545000001250050000050005000000000809                                    28
608N70545000000050000000501050005000005000050000005000005000000&150500000555  28
608S70549-----0000000000000000000000000090-00000--90-00000-----000005        300
608T70541-00000-0-000000000000000000-0-- -000                                300
60817055101398231021411502750000000--111115001000004121012916         21 1-15429
60827055000000000000000005000064000000704 0000000000000000000000000          129
60837055111200001--00220005455000000-000000-000000                            29
6084705511223713524009550000000010000000000500001201508000150                 29
60857055500000000000000000000000000000000000000000000000000000000             29
60867055500005000000000000000                                                 29
6087705553000005000010000000000000100000055                                   29
6089705510318005000000000000005150003180415005075110014601250002673530655     29
608A7055213200-00000000055555551150000050000050000050010051-5000100000100314  29
608B70555000001250050000050005000000000809                                    29
608N705550000250530002505151500850000050150500000050000050000060250500150555  29
608S70551531412004910049500050005000500050005640655000507162430006025        130
608T70551000510101222401352-000500001244 0000                                130
60817056101398241021421102703267102221212211&3550103121012916         91 1334332
60827056&0000000000000000-0000-000000-9-- 0000000000000000000000000          300
6083705611131&001110046500905500000000000000000000                            32
608470561122401352--00050000000050000000000500005000000990195                 32
6085705612500050000000500001010450000500050000049500004-----00491             32
60867056500005000000000000000                                                 32
6087705654000004000610000010000000-00000155                                   32
608970561023100500000000000002515000246031500062213-000002250002398530544     32
608A7056000000011000000055555551150000050000050000050050253-5000502000302036  32
608B70561000511155050000055005000003267250                                    32
608N705650000691540006975232502850000050195500000050000050000028150500195555  32
608S70569-----0000000000000000000000000090-00000--90-00000-----000005        300
608T70561-00000-0-000000000000000000-0-- -000                                300
6081705711246723102241111640318150631111525002250514221003216         91 1245529
60827057000000000000000005000040030000534 0000000000000000000000000          129
60837057355300005330021800305500000000000000000000                            29
6084705711223712390000000000000000000000000500005000000600150                 29
60857057145000500000005000010075111895000102502641011245----02393             29
60867057500005000000000000000                                                 29
6087705755000006000030000000000000300000155                                   29
6089705710400005000000000000005150004000515005285120034002450003472540666     29
608A705712767110000000005155555115007695000005000005004005455001169300202938  29
608B70571002631155050000055005000003181450                                    29
608N705750001207550013195322503050000050150500000050000050000012250500150555  29
608S70571740416033310144500050005000118950007663755000676263440013405        130
608T705711003081011223712390000000005055 0239                                130
60817058112467243022411116403180500-1221315001550109400003216         91 1-10332
60827058&0000000000000000-0000-000000-9-- 0000000000000000000000000          300
60837058555354005520043900305500000000000000000000                            32
6084705850000000000000000000000000000000000500005000000880000                 32
60857058500000000000000000000000000000000000000000000000000000000             32
60867058500005000000000000000                                                 32
6087705853000004000030000000000000000000055                                   32
608970581018910500000000000002515000234131500244411-000001350002097530443     32
608A705800000001200000005555555115000005000005000005001465115000146000100625  32
608B70581000451155050000055005000003180150                                    32
608N705850000146530001465101500650000050000500000050000050000000150500000555  32
608S70589-----0000000000000000000000000090-00000--90-00000-----000005        300
608T70581-00000-0-000000000000000000-0-- -000                                300
6081705911246724302241151645000000012221615001000003121003216         21 1114232
60827059&0000000000000000-0000-000000-9-- 0000000000000000000000000          300
60837059111400001110046559305500000050000005000000                            32
6084705950000000000000000000000000000000000500005000000--0000                 32
6085705912500050000000500001006950000500050000069500004-----00691             32
60867059500003020004800000000                                                 32
6087705953000002000010000000000000100000055                                   32
6089705910132205000000000000005150001322215001293110000001050001193520422     32
608A705900000001200000005555555115000005000005000005000255155000025000100214  32
608B70595000001250050000050005000000000809                                    32
608N705950000025530000255101500250000050000500000050000050000000150500000555  32
608S70599-----0000000000000000000000000090-00000--90-00000-----000005        300
608T70591-00000-0-000000000000000000-0-- -000                                300
6081706011511-23102132111100027750742121131174351512221003316         92 1563806
60827060517032500325500005000010000500105 2650090000000000072650080          106
608370601122110033100-1600305500000000000000000000                            06
6084706012324912525110050000000010000050000500005000000113100                 06
60857060500000000000000000000000000000000000000000000000000000000             06
60867060500005000000000000000                                                 06
608770605900000-000040000000000000800000051                                   06
608970601155600500000000000000515001556082502979724-000003-500125815808&0     06
608A706012210010000000005155515115042705000005002005010005655005470502403530  06
608B70601008001155050000055005000000277550                                    06
608N706050035070590350705867522552650053100500000050000050000084358529600555  06
608S70601341550000000000000000000000000050016860875001375783560059915        106
608T706011008001012324912521100500001955 0000                                106
6081706111511-24102131151105000000013221115001000001121003316         22 1131205
60827061&0000000000000000-0000-000000-9-- 0000000000000000000000000          300
60837061111400001110046566905500000050000005000000                            05
60847061500000000000000000000000000000000005000019-0008000000                 05
60857061500000000000000000000000000000000000000000000000000000000             05
60867061500005000000000000000                                                 05
6087706154000002000010000000000000000000055                                   05
6089706110130005000000000000005150001300215001243110004001150001176520422     05
608A706100000006100000005155515115000215000005001505003505355000521101204046  05
608B70615000001250050000050005000000000809                                    05
608N706150000521540005215202504050000050000500000050000050000000150500000555  05
608S70619-----0000000000000000000000000090-00000--90-00000-----000005        300
608T70611-00000-0-000000000000000000-0-- -000                                300
60817062136066431020311106003248503-2111225002550515121005516         92 2-26527
60827062000000000000000005000010000404106 0600040150000150030450033          127
6083706211111&1333100-3959555321500000000000000000                            27
6084706211224731525060010350474831030000000500005000000110920                 27
6085706217500015000535500005000050000500050000535102003-----05355             27
60867062500005000000000000000                                                 27
6087706257000007000010000000000000700000555                                   27
6089706210440005000000000000005150004400515006085120036002450003792540677     27
608A7062122122-00000000055555551150000050000050000050022552-5000225000200525  27
608B70621001201155050000055005000003248350                                    27
608N7062500051455700714556855117506000509205000000500000500000&0256506920555  27
608S70621342619179511060153550005000500050010900865000951572650020375        128
608T706211003601012224731520600103501155 1795                                128
6081706313606644102031150605000000522111121214000003121015516         22 2344628
60827063&0000000000000000-0000-000000-9-- 0000000000000000000000000          300
6083706311231&11300002190030101180005000000-000000                            28
6084706311224922510000000000000000000050000500001125003001285                 28
60857063195000500000005000011060500005100500012605000046----12607             28
