psu,weight,durable_price,durable,item_code1,item_code2,item_code3,item_code4,item_code5,item_code6,item_code_a1,item_code_a2,item_code_a3,payment_method,year,code_string,code_a_string,television,refrigerator,washing_machine,cook_stove,clothes_dryer,dishwasher,freezer,credit_use,psu2,city_cca,psu3
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,09,,098
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,09,,098
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,08,,086
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,08,,086
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,08,,086
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,08,,086
,,420,420,,,,,,,,,,2,1964,,,0,0,0,0,0,0,0,1,08,,087
,,215,215,,,,,,,,,,2,1964,,,0,0,1,0,0,0,0,1,08,,087
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,08,,087
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,08,,087
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,02,,021
,,635,635,,,,,,,,,,1,1964,,,1,0,0,0,0,0,0,0,02,,028
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,06,,064
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,08,,089
,,300,300,,,,,,,,,,2,1964,,,1,0,0,0,0,0,0,1,05,,055
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,06,,064
,,200,200,,,,,,,,,,1,1964,,,0,0,1,0,0,0,0,0,04,,048
,,1200,1200,,,,,,,,,,2,1964,,,0,1,0,1,0,0,0,1,04,,048
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,09,,091
,,190,165,,,,,,,,,,2,1964,,,1,0,0,0,0,0,0,1,09,,091
,,225,215,,,,,,,,,,1,1964,,,1,0,0,0,0,0,0,0,03,,031
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,01,San Jose,014
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,02,,029
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,02,,029
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,02,,028
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,02,,028
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,02,,028
,,405,405,,,,,,,,,,2,1964,,,0,0,1,0,0,0,0,1,05,,054
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,02,,028
,,1400,1400,,,,,,,,,,1,1964,,,0,1,1,1,0,0,0,0,02,,021
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,05,,052
,,495,495,,,,,,,,,,2,1964,,,0,0,0,0,0,0,0,1,01,San Jose,014
,,73,73,,,,,,,,,,1,1964,,,0,0,0,0,0,0,0,0,02,,028
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,00,Long Beach,000
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,02,,027
,,230,230,,,,,,,,,,2,1964,,,0,0,0,1,0,0,0,1,02,,027
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,09,,092
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,06,,061
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,06,,061
,,215,190,,,,,,,,,,1,1964,,,0,0,0,1,0,0,0,0,06,,065
,,250,250,,,,,,,,,,2,1964,,,0,0,0,0,0,0,0,1,02,,028
,,240,240,,,,,,,,,,2,1964,,,0,0,0,0,0,0,0,1,02,,028
,,241,241,,,,,,,,,,2,1964,,,0,0,1,0,0,0,0,1,02,,028
,,400,400,,,,,,,,,,2,1964,,,0,0,0,0,0,0,0,1,02,,028
,,228,228,,,,,,,,,,2,1964,,,0,0,1,0,0,0,0,1,02,,028
,,500,500,,,,,,,,,,3,1964,,,0,0,1,0,1,0,0,0.5,02,,028
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,02,,028
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,02,,029
,,125,110,,,,,,,,,,1,1964,,,0,1,0,0,0,0,0,0,02,,029
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,02,,029
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,01,San Jose,012
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,01,San Jose,010
,,85,85,,,,,,,,,,2,1964,,,1,0,0,0,0,0,0,1,05,,057
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,05,,057
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,05,,052
,,1370,1370,,,,,,,,,,3,1964,,,0,1,1,1,0,0,0,0.5,02,,028
,,180,180,,,,,,,,,,1,1964,,,0,0,1,0,0,0,0,0,02,,028
,,222,222,,,,,,,,,,3,1964,,,1,0,1,0,0,0,0,0.5,02,,028
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,02,,028
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,02,,028
,,1900,1900,,,,,,,,,,2,1964,,,1,1,0,0,0,0,0,1,02,,027
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,02,,027
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,01,San Jose,013
,,1227,1207,,,,,,,,,,3,1964,,,0,0,1,0,0,0,0,0.5,01,San Jose,013
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,01,San Jose,013
,,575,518,,,,,,,,,,1,1964,,,1,0,0,0,0,0,0,0,00,Long Beach,000
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,00,Long Beach,000
,,936,936,,,,,,,,,,2,1964,,,1,0,0,0,0,0,0,1,00,Long Beach,000
,,495,495,,,,,,,,,,2,1964,,,0,1,0,0,0,0,0,1,00,Long Beach,000
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,02,,028
,,505,505,,,,,,,,,,1,1964,,,1,0,0,0,0,0,0,0,03,,031
,,300,260,,,,,,,,,,1,1964,,,0,0,0,0,0,0,1,0,06,,061
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,06,,061
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,09,,091
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,00,Long Beach,000
,,88,88,,,,,,,,,,1,1964,,,0,0,0,0,0,0,0,0,00,Long Beach,000
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,00,Long Beach,001
,,270,270,,,,,,,,,,2,1964,,,0,0,0,0,1,0,0,1,03,,031
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,04,,047
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,09,,097
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,08,,088
,,399,399,,,,,,,,,,3,1964,,,0,0,1,1,0,0,0,0.5,08,,088
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,08,,088
,,90,90,,,,,,,,,,1,1964,,,0,0,0,0,0,0,0,0,08,,088
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,07,,076
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,07,,076
,,170,170,,,,,,,,,,1,1964,,,0,1,0,1,0,0,0,0,04,,049
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,08,,082
,,50,50,,,,,,,,,,2,1964,,,1,0,0,0,0,0,0,1,08,,082
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,08,,080
,,250,236,,,,,,,,,,1,1964,,,0,0,1,0,0,0,0,0,02,,029
,,175,175,,,,,,,,,,2,1964,,,0,0,0,0,0,0,0,1,05,,057
,,700,700,,,,,,,,,,2,1964,,,0,0,1,0,0,0,0,1,02,,021
,,600,600,,,,,,,,,,1,1964,,,1,0,0,0,0,0,0,0,02,,021
,,170,170,,,,,,,,,,2,1964,,,1,0,0,0,0,0,0,1,04,,044
,,350,350,,,,,,,,,,2,1964,,,1,0,0,0,0,0,0,1,09,,096
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,08,,087
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,09,,091
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,01,San Jose,013
,,660,660,,,,,,,,,,1,1964,,,0,1,1,0,0,0,1,0,00,Long Beach,000
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,00,Long Beach,001
,,105,105,,,,,,,,,,1,1964,,,0,0,0,0,0,0,0,0,06,,065
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,06,,065
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,06,,065
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,06,,068
,,360,360,,,,,,,,,,1,1964,,,0,0,0,0,0,0,0,0,06,,068
,,1130,1130,,,,,,,,,,1,1964,,,1,0,0,0,0,0,0,0,03,,036
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,03,,038
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,03,,038
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,02,,029
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,03,,030
,,300,250,,,,,,,,,,2,1964,,,1,0,0,0,0,0,0,1,03,,030
,,425,395,,,,,,,,,,3,1964,,,0,0,1,0,0,0,0,0.5,04,,046
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,04,,046
,,505,495,,,,,,,,,,3,1964,,,1,1,1,1,0,0,0,0.5,04,,046
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,04,,046
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,04,,046
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,04,,046
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,04,,046
,,286,286,,,,,,,,,,3,1964,,,1,0,0,0,0,0,0,0.5,01,San Jose,014
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,04,,044
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,07,,076
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,07,,076
,,514,514,,,,,,,,,,3,1964,,,1,0,0,0,0,0,0,0.5,07,,076
,,-999,99,,,,,,,,,,3,1964,,,1,1,0,0,0,0,0,0.5,07,,076
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,08,,085
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,07,,073
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,07,,073
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,07,,073
,,400,4000,,,,,,,,,,2,1964,,,1,1,0,0,0,0,0,1,07,,073
,,250,250,,,,,,,,,,1,1964,,,0,0,0,0,0,0,0,0,09,,097
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,03,,039
,,500,400,,,,,,,,,,2,1964,,,0,1,0,1,0,0,0,1,03,,039
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,03,,039
,,100,100,,,,,,,,,,1,1964,,,1,0,0,0,0,0,0,0,03,,039
,,450,450,,,,,,,,,,1,1964,,,0,1,0,0,0,0,0,0,07,,071
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,07,,071
,,775,775,,,,,,,,,,1,1964,,,1,0,0,0,0,0,0,0,07,,071
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,07,,071
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,07,,072
,,429,429,,,,,,,,,,1,1964,,,0,0,0,0,0,0,0,0,07,,072
,,2118,2118,,,,,,,,,,1,1964,,,0,1,1,0,0,0,0,0,03,,031
,,550,460,,,,,,,,,,2,1964,,,1,0,0,0,0,0,0,1,03,,031
,,458,458,,,,,,,,,,2,1964,,,1,0,0,0,0,0,0,1,00,Long Beach,001
,,250,250,,,,,,,,,,1,1964,,,1,0,0,0,0,0,0,0,03,,031
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,00,Long Beach,001
,,175,175,,,,,,,,,,1,1964,,,1,0,0,0,0,0,0,0,00,Long Beach,001
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,03,,030
,,180,180,,,,,,,,,,2,1964,,,0,0,1,0,0,0,0,1,03,,030
,,475,475,,,,,,,,,,1,1964,,,0,0,0,0,0,0,0,0,03,,030
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,08,,087
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,08,,087
,,500,500,,,,,,,,,,1,1964,,,0,0,0,1,0,1,0,0,08,,087
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,08,,087
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,04,,040
,,700,700,,,,,,,,,,2,1964,,,0,0,0,0,0,0,0,1,09,,092
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,08,,086
,,340,340,,,,,,,,,,1,1964,,,0,0,1,0,0,0,0,0,08,,086
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,08,,086
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,08,,086
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,05,,052
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,05,,052
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,07,,073
,,250,250,,,,,,,,,,1,1964,,,0,0,1,0,0,0,0,0,07,,073
,,710,635,,,,,,,,,,2,1964,,,0,0,1,1,0,0,0,1,08,,081
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,04,,042
,,189,189,,,,,,,,,,2,1964,,,0,0,1,0,0,0,0,1,05,,050
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,05,,050
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,05,,055
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,04,,045
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,08,,081
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,08,,081
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,08,,081
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,06,,067
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,06,,067
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,05,,056
,,299,299,,,,,,,,,,2,1964,,,0,0,0,0,0,0,0,1,09,,099
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,08,,085
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,09,,099
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,09,,099
,,220,220,,,,,,,,,,2,1964,,,1,0,0,0,0,0,0,1,02,,024
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,02,,024
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,02,,024
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,02,,024
,,425,400,,,,,,,,,,2,1964,,,0,0,1,1,0,0,0,1,03,,037
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,03,,037
,,108,108,,,,,,,,,,2,1964,,,1,0,0,0,0,0,0,1,07,,071
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,07,,071
,,225,225,,,,,,,,,,1,1964,,,0,0,0,0,0,0,0,0,03,,039
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,05,,052
,,300,300,,,,,,,,,,1,1964,,,0,0,0,0,0,0,0,0,08,,083
,,40,40,,,,,,,,,,1,1964,,,1,0,0,0,0,0,0,0,04,,049
,,195,195,,,,,,,,,,2,1964,,,1,0,0,0,0,0,0,1,04,,049
,,269,269,,,,,,,,,,1,1964,,,0,0,0,0,0,1,0,0,06,,064
,,300,270,,,,,,,,,,2,1964,,,0,0,0,0,0,0,1,1,08,,086
,,250,250,,,,,,,,,,1,1964,,,1,0,0,0,0,0,0,0,09,,098
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,09,,098
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,09,,098
,,800,740,,,,,,,,,,3,1964,,,1,0,0,0,0,0,0,0.5,01,San Jose,010
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,01,San Jose,010
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,08,,082
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,08,,082
,,475,475,,,,,,,,,,1,1964,,,0,1,0,0,0,0,0,0,04,,048
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,04,,048
,,139,139,,,,,,,,,,9,1964,,,0,0,1,0,0,0,0,0.5,06,,061
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,06,,061
,,236,236,,,,,,,,,,2,1964,,,1,0,0,0,0,0,0,1,06,,061
,,500,500,,,,,,,,,,1,1964,,,0,0,0,0,0,0,0,0,09,,092
,,1100,1100,,,,,,,,,,1,1964,,,0,0,0,0,0,0,0,0,09,,092
,,225,225,,,,,,,,,,1,1964,,,0,0,0,1,0,0,0,0,09,,092
,,78,68,,,,,,,,,,1,1964,,,0,0,0,0,0,0,0,0,08,,088
,,195,195,,,,,,,,,,1,1964,,,0,0,0,0,0,0,0,0,08,,088
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,02,,021
,,257,257,,,,,,,,,,1,1964,,,0,1,0,0,0,0,0,0,06,,066
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,06,,066
,,43,43,,,,,,,,,,2,1964,,,0,0,0,0,0,0,0,1,09,,093
,,200,200,,,,,,,,,,2,1964,,,0,0,0,0,0,0,0,1,09,,093
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,09,,093
,,200,200,,,,,,,,,,2,1964,,,0,0,0,0,0,0,0,1,09,,093
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,08,,083
,,1390,1390,,,,,,,,,,1,1964,,,0,0,0,1,0,0,0,0,08,,083
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,04,,045
,,60,60,,,,,,,,,,1,1964,,,0,0,0,0,0,0,0,0,04,,048
,,925,925,,,,,,,,,,2,1964,,,1,0,0,0,0,0,0,1,07,,074
,,35,35,,,,,,,,,,1,1964,,,0,1,0,1,0,0,0,0,07,,074
,,59,59,,,,,,,,,,2,1964,,,0,0,0,0,0,0,0,1,07,,074
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,07,,074
,,2730,2730,,,,,,,,,,1,1964,,,0,0,0,0,0,0,0,0,07,,074
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,07,,074
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,03,,030
,,700,700,,,,,,,,,,1,1964,,,0,0,0,0,0,0,0,0,06,,068
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,06,,068
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,06,,068
,,59,59,,,,,,,,,,2,1964,,,0,0,0,0,0,0,0,1,06,,068
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,07,,077
,,260,260,,,,,,,,,,1,1964,,,1,0,0,1,0,0,0,0,07,,077
,,350,350,,,,,,,,,,2,1964,,,0,0,0,0,0,0,0,1,05,,057
,,352,352,,,,,,,,,,2,1964,,,0,0,0,1,0,0,0,1,05,,057
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,05,,057
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,05,,057
,,300,300,,,,,,,,,,2,1964,,,0,0,0,0,0,0,0,1,05,,059
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,05,,059
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,05,,054
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,05,,054
,,100,100,,,,,,,,,,1,1964,,,0,0,0,1,0,0,0,0,05,,054
,,573,533,,,,,,,,,,2,1964,,,0,0,0,1,0,0,1,1,05,,054
,,230,230,,,,,,,,,,2,1964,,,0,0,0,0,0,0,1,1,05,,054
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,05,,052
,,675,675,,,,,,,,,,1,1964,,,1,0,0,1,0,0,1,0,05,,052
,,200,200,,,,,,,,,,2,1964,,,0,0,0,1,0,0,0,1,09,,097
,,50,50,,,,,,,,,,1,1964,,,0,1,0,0,0,0,0,0,01,San Jose,011
,,149,149,,,,,,,,,,1,1964,,,1,0,0,0,0,0,0,0,03,,031
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,07,,072
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,07,,072
,,200,200,,,,,,,,,,1,1964,,,0,0,0,0,0,0,0,0,07,,072
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,05,,053
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,05,,059
,,15,15,,,,,,,,,,1,1964,,,0,0,0,1,0,0,0,0,05,,059
,,59,59,,,,,,,,,,1,1964,,,1,0,0,0,0,0,0,0,05,,059
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,05,,059
,,236,236,,,,,,,,,,3,1964,,,0,0,1,0,0,0,0,0.5,01,San Jose,012
,,1020,1020,,,,,,,,,,3,1964,,,0,0,0,0,0,0,0,0.5,01,San Jose,013
,,1800,1800,,,,,,,,,,2,1964,,,0,0,0,0,0,0,0,1,00,Long Beach,000
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,00,Long Beach,000
,,156,156,,,,,,,,,,1,1964,,,0,0,0,0,0,1,0,0,02,,024
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,02,,028
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,02,,028
,,248,238,,,,,,,,,,1,1964,,,0,0,1,0,0,0,0,0,02,,028
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,02,,028
,,159,159,,,,,,,,,,2,1964,,,0,0,0,1,0,0,0,1,03,,031
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,02,,024
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,02,,024
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,02,,024
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,02,,020
,,1300,1300,,,,,,,,,,2,1964,,,0,0,0,0,0,0,0,1,02,,020
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,02,,022
,,2000,2000,,,,,,,,,,1,1964,,,0,0,0,0,0,0,0,0,02,,022
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,02,,020
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,02,,022
,,75,75,,,,,,,,,,1,1964,,,0,0,0,1,0,0,0,0,02,,028
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,01,San Jose,013
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,00,Long Beach,000
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,00,Long Beach,000
,,1695,1695,,,,,,,,,,2,1964,,,1,1,1,0,0,0,0,1,00,Long Beach,000
,,3000,2925,,,,,,,,,,2,1964,,,0,0,0,0,0,0,0,1,00,Long Beach,000
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,00,Long Beach,000
,,413,413,,,,,,,,,,2,1964,,,0,0,0,1,0,0,0,1,00,Long Beach,000
,,700,520,,,,,,,,,,1,1964,,,1,0,0,0,0,0,0,0,00,Long Beach,000
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,00,Long Beach,000
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,00,Long Beach,000
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,03,,030
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,06,,063
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,06,,063
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,06,,063
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,06,,063
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,04,,044
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,05,,056
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,05,,056
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,05,,056
,,204,204,,,,,,,,,,3,1964,,,1,0,1,0,0,0,0,0.5,07,,070
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,04,,046
,,350,350,,,,,,,,,,2,1964,,,0,0,0,0,0,0,0,1,04,,046
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,04,,049
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,04,,049
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,04,,049
,,879,829,,,,,,,,,,1,1964,,,1,0,1,0,0,0,0,0,04,,049
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,08,,089
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,08,,089
,,194,154,,,,,,,,,,2,1964,,,0,0,0,0,0,0,0,1,04,,042
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,04,,042
,,336,336,,,,,,,,,,3,1964,,,0,0,0,0,0,0,0,0.5,04,,040
,,285,285,,,,,,,,,,1,1964,,,1,0,0,1,0,0,0,0,08,,080
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,08,,080
,,600,600,,,,,,,,,,2,1964,,,0,0,0,0,0,0,0,1,07,,074
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,07,,074
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,04,,040
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,03,,038
,,1000,1000,,,,,,,,,,1,1964,,,0,0,0,0,0,0,0,0,03,,038
,,150,150,,,,,,,,,,1,1964,,,0,0,0,0,0,0,0,0,08,,085
,,0,0,,,,,,,,,,0,1964,,,0,0,0,0,0,0,0,,07,,076
